InvoiceId,PayDate,PayType,PayAmt,PayNote
486445,2013-03-04 06:31:38,www.tradethemarkets.com,97.0,www.tradethemarkets.com Automated Payment: from API on Mon Mar 04 07:31:37 EST 2013
486457,2013-03-04 08:07:14,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Mon Mar 04 21:07:14 EST 2013
486469,2013-03-04 08:15:48,www.tradethemarkets.com,744.95,www.tradethemarkets.com Automated Payment: from API on Mon Mar 04 21:15:48 EST 2013
486483,2013-03-04 09:35:52,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Mon Mar 04 22:35:51 EST 2013
486503,2013-03-05 08:01:33,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Tue Mar 05 09:01:32 EST 2013
486513,2013-03-05 09:14:03,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Tue Mar 05 10:14:02 EST 2013
486539,2013-03-05 09:57:04,www.tradethemarkets.com,396.0,www.tradethemarkets.com Automated Payment: from API on Tue Mar 05 10:57:03 EST 2013
486549,2013-03-05 11:33:13,www.tradethemarkets.com,219.0,www.tradethemarkets.com Automated Payment: from API on Tue Mar 05 12:33:11 EST 2013
486405,2013-03-05 01:16:15,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Tue Mar 05 14:16:13 EST 2013
486421,2013-03-05 15:49:38,Credit Card,297.0,Auto-charge for Invoice #15641
486443,2013-03-05 16:01:42,Credit Card,147.0,Auto-charge for Invoice #15643
486421,2013-03-05 16:58:13,Refund,-297.0,Payment refunded through gateway
486421,2013-03-05 16:58:14,Credit,297.0,Test order
486455,2013-03-05 08:55:02,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Tue Mar 05 21:55:00 EST 2013
486473,2013-03-06 05:02:30,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Wed Mar 06 06:02:28 EST 2013
486491,2013-03-06 04:40:50,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Wed Mar 06 17:40:48 EST 2013
486495,2013-03-06 07:33:07,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Wed Mar 06 20:33:05 EST 2013
486521,2013-03-07 04:01:12,www.tradethemarkets.com,147.0,www.tradethemarkets.com Automated Payment: from API on Thu Mar 07 17:01:10 EST 2013
486535,2013-03-07 05:49:23,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Thu Mar 07 18:49:21 EST 2013
486551,2013-03-07 06:21:40,www.tradethemarkets.com,704.95,www.tradethemarkets.com Automated Payment: from API on Thu Mar 07 19:21:38 EST 2013
486465,2013-03-07 06:58:37,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Thu Mar 07 19:58:35 EST 2013
486493,2013-03-08 03:10:43,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Fri Mar 08 04:10:41 EST 2013
486509,2013-03-08 08:45:04,www.tradethemarkets.com,2294.0,www.tradethemarkets.com Automated Payment: from API on Fri Mar 08 09:45:02 EST 2013
486525,2013-03-08 09:53:08,www.tradethemarkets.com,147.0,www.tradethemarkets.com Automated Payment: from API on Fri Mar 08 10:53:07 EST 2013
486541,2013-03-08 07:10:19,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Fri Mar 08 20:10:18 EST 2013
486557,2013-03-09 01:46:27,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Sat Mar 09 14:46:26 EST 2013
486561,2013-03-09 17:51:31,Credit Card,7.0,Auto-charge for Invoice #15723
486577,2013-03-10 03:52:58,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Sun Mar 10 16:52:57 EDT 2013
486603,2013-03-11 07:30:25,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Mon Mar 11 09:30:24 EDT 2013
486613,2013-03-11 10:11:53,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Mon Mar 11 12:11:52 EDT 2013
486487,2013-03-11 10:12:51,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Mon Mar 11 12:12:50 EDT 2013
486501,2013-03-11 10:19:45,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Mon Mar 11 12:19:44 EDT 2013
486515,2013-03-11 12:24:14,Credit Card,7.0,Auto-charge for Invoice #15809
486537,2013-03-11 11:31:46,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Mon Mar 11 13:31:45 EDT 2013
486555,2013-03-11 11:35:16,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Mon Mar 11 13:35:15 EDT 2013
486563,2013-03-11 12:41:48,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Mon Mar 11 14:41:48 EDT 2013
486575,2013-03-11 16:56:56,Credit Card,297.0,
486599,2013-03-11 16:58:26,Credit Card,164.0,
486609,2013-03-11 06:11:55,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Mon Mar 11 20:11:54 EDT 2013
486625,2013-03-12 12:01:55,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Tue Mar 12 02:01:55 EDT 2013
486517,2013-03-12 03:39:23,www.tradethemarkets.com,147.0,www.tradethemarkets.com Automated Payment: from API on Tue Mar 12 05:39:22 EDT 2013
486529,2013-03-12 06:38:09,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Tue Mar 12 08:38:08 EDT 2013
486545,2013-03-12 09:30:09,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Tue Mar 12 11:30:07 EDT 2013
486569,2013-03-12 12:39:33,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Tue Mar 12 14:39:31 EDT 2013
486585,2013-03-12 14:56:30,Credit Card,7.0,Auto-charge for Invoice #15929
486593,2013-03-12 18:35:35,Credit Card,7.0,Auto-charge for Invoice #15931
486607,2013-03-12 07:32:14,www.tradethemarkets.com,219.0,www.tradethemarkets.com Automated Payment: from API on Tue Mar 12 21:32:12 EDT 2013
486623,2013-03-12 07:57:25,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Tue Mar 12 21:57:23 EDT 2013
486639,2013-03-12 10:32:44,www.tradethemarkets.com,99.0,www.tradethemarkets.com Automated Payment: from API on Wed Mar 13 00:32:42 EDT 2013
486659,2013-03-13 06:57:11,www.tradethemarkets.com,797.0,www.tradethemarkets.com Automated Payment: from API on Wed Mar 13 08:57:09 EDT 2013
486543,2013-03-13 09:05:10,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Wed Mar 13 11:05:08 EDT 2013
486559,2013-03-13 14:35:45,Credit Card,1547.0,
486583,2013-03-13 14:38:30,Credit Card,997.0,
486601,2013-03-13 01:40:26,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Wed Mar 13 15:40:24 EDT 2013
486621,2013-03-13 02:25:01,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Wed Mar 13 16:24:59 EDT 2013
486637,2013-03-13 03:40:47,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Wed Mar 13 17:40:44 EDT 2013
486651,2013-03-13 10:29:34,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Thu Mar 14 00:29:32 EDT 2013
486665,2013-03-14 12:15:15,www.tradethemarkets.com,79.0,www.tradethemarkets.com Automated Payment: from API on Thu Mar 14 02:15:13 EDT 2013
486673,2013-03-14 07:23:09,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Thu Mar 14 09:23:07 EDT 2013
486687,2013-03-14 09:17:07,www.tradethemarkets.com,0.0,www.tradethemarkets.com Automated Payment: from API on Thu Mar 14 11:17:05 EDT 2013
486553,2013-03-14 04:29:39,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Thu Mar 14 18:29:37 EDT 2013
486565,2013-03-15 08:42:51,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Fri Mar 15 10:42:49 EDT 2013
486579,2013-03-15 08:48:33,www.tradethemarkets.com,99.0,www.tradethemarkets.com Automated Payment: from API on Fri Mar 15 10:48:32 EDT 2013
486591,2013-03-15 09:54:37,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Fri Mar 15 11:54:36 EDT 2013
486619,2013-03-16 15:24:07,Credit Card,147.0,Auto-charge for Invoice #16043
486629,2013-03-16 08:03:42,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Sat Mar 16 22:03:40 EDT 2013
486641,2013-03-17 08:45:43,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Sun Mar 17 22:45:42 EDT 2013
486657,2013-03-18 07:24:26,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Mon Mar 18 09:24:25 EDT 2013
486671,2013-03-18 10:54:33,Credit Card,247.0,
486689,2013-03-18 12:10:03,Credit Card,147.0,Auto-charge for Invoice #16067
486571,2013-03-18 07:10:43,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Mon Mar 18 21:10:43 EDT 2013
486581,2013-03-19 08:17:57,www.tradethemarkets.com,397.0,www.tradethemarkets.com Automated Payment: from API on Tue Mar 19 10:17:56 EDT 2013
486595,2013-03-19 11:17:47,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Tue Mar 19 13:17:45 EDT 2013
486615,2013-03-19 11:38:23,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Tue Mar 19 13:38:21 EDT 2013
486627,2013-03-19 11:52:38,www.tradethemarkets.com,1497.0,www.tradethemarkets.com Automated Payment: from API on Tue Mar 19 13:52:36 EDT 2013
486653,2013-03-19 04:12:49,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Tue Mar 19 18:12:46 EDT 2013
486663,2013-03-19 10:30:33,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Wed Mar 20 00:30:30 EDT 2013
486679,2013-03-20 07:46:50,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Wed Mar 20 09:46:47 EDT 2013
486699,2013-03-20 09:12:10,www.tradethemarkets.com,219.0,www.tradethemarkets.com Automated Payment: from API on Wed Mar 20 11:12:08 EDT 2013
486713,2013-03-20 09:12:54,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Wed Mar 20 11:12:52 EDT 2013
486567,2013-03-20 11:10:47,www.tradethemarkets.com,147.0,www.tradethemarkets.com Automated Payment: from API on Wed Mar 20 13:10:45 EDT 2013
486587,2013-03-20 11:19:36,www.tradethemarkets.com,704.95,www.tradethemarkets.com Automated Payment: from API on Wed Mar 20 13:19:34 EDT 2013
486597,2013-03-20 12:15:09,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Wed Mar 20 14:15:07 EDT 2013
486617,2013-03-20 06:44:53,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Wed Mar 20 20:44:51 EDT 2013
486631,2013-03-21 07:54:45,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Thu Mar 21 09:54:43 EDT 2013
486645,2013-03-21 09:43:04,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Thu Mar 21 11:43:02 EDT 2013
486667,2013-03-21 09:47:15,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Thu Mar 21 11:47:14 EDT 2013
486677,2013-03-21 11:17:50,www.tradethemarkets.com,1097.0,www.tradethemarkets.com Automated Payment: from API on Thu Mar 21 13:17:48 EDT 2013
486701,2013-03-21 02:16:55,www.tradethemarkets.com,496.0,www.tradethemarkets.com Automated Payment: from API on Thu Mar 21 16:16:53 EDT 2013
486717,2013-03-21 03:44:54,www.tradethemarkets.com,97.0,www.tradethemarkets.com Automated Payment: from API on Thu Mar 21 17:44:52 EDT 2013
486573,2013-03-21 04:40:33,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Thu Mar 21 18:40:32 EDT 2013
486589,2013-03-22 10:12:28,www.tradethemarkets.com,119.0,www.tradethemarkets.com Automated Payment: from API on Fri Mar 22 12:12:26 EDT 2013
486605,2013-03-22 10:28:51,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Fri Mar 22 12:28:50 EDT 2013
486611,2013-03-22 10:40:58,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Sat Mar 23 00:40:56 EDT 2013
486635,2013-03-23 05:29:09,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Sat Mar 23 07:29:08 EDT 2013
486647,2013-03-24 10:58:59,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Sun Mar 24 12:58:58 EDT 2013
486661,2013-03-25 01:11:10,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Mon Mar 25 03:11:09 EDT 2013
486683,2013-03-25 01:41:37,www.tradethemarkets.com,147.0,www.tradethemarkets.com Automated Payment: from API on Mon Mar 25 03:41:37 EDT 2013
486693,2013-03-25 07:29:51,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Mon Mar 25 09:29:50 EDT 2013
486709,2013-03-25 13:03:52,www.tradethemarkets.com,396.0,
486633,2013-03-25 11:11:40,www.tradethemarkets.com,147.0,www.tradethemarkets.com Automated Payment: from API on Mon Mar 25 13:11:40 EDT 2013
486649,2013-03-25 13:52:08,Credit Card,7.0,Auto-charge for Invoice #16161
486669,2013-03-26 07:05:04,www.tradethemarkets.com,147.0,www.tradethemarkets.com Automated Payment: from API on Tue Mar 26 09:05:03 EDT 2013
486681,2013-03-26 08:48:22,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Tue Mar 26 22:48:20 EDT 2013
486695,2013-03-27 09:02:47,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Wed Mar 27 23:02:45 EDT 2013
486711,2013-03-28 06:45:27,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Thu Mar 28 08:45:25 EDT 2013
486731,2013-03-28 02:25:01,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Thu Mar 28 16:24:59 EDT 2013
486741,2013-03-30 06:44:48,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Sat Mar 30 08:44:46 EDT 2013
486761,2013-03-31 10:55:42,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Mon Apr 01 00:55:41 EDT 2013
486779,2013-04-01 07:28:54,www.tradethemarkets.com,147.0,www.tradethemarkets.com Automated Payment: from API on Mon Apr 01 09:28:54 EDT 2013
486643,2013-04-01 11:47:02,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Mon Apr 01 13:47:01 EDT 2013
486655,2013-04-01 12:46:38,www.tradethemarkets.com,1796.0,www.tradethemarkets.com Automated Payment: from API on Mon Apr 01 14:46:37 EDT 2013
486685,2013-04-01 12:47:57,www.tradethemarkets.com,548.5,www.tradethemarkets.com Automated Payment: from API on Mon Apr 01 14:47:57 EDT 2013
486697,2013-04-01 07:12:50,www.tradethemarkets.com,147.0,www.tradethemarkets.com Automated Payment: from API on Mon Apr 01 21:12:50 EDT 2013
486715,2013-04-02 12:38:17,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Tue Apr 02 02:38:17 EDT 2013
486729,2013-04-02 06:24:29,www.tradethemarkets.com,297.0,www.tradethemarkets.com Automated Payment: from API on Tue Apr 02 08:24:28 EDT 2013
486749,2013-04-02 07:09:17,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Tue Apr 02 09:09:16 EDT 2013
486763,2013-04-03 06:08:45,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Wed Apr 03 20:08:43 EDT 2013
486777,2013-04-03 06:12:23,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Wed Apr 03 20:12:21 EDT 2013
486791,2013-04-03 06:23:21,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Wed Apr 03 20:23:19 EDT 2013
486675,2013-04-05 10:16:21,www.tradethemarkets.com,147.0,www.tradethemarkets.com Automated Payment: from API on Fri Apr 05 12:16:20 EDT 2013
486691,2013-04-05 02:00:55,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Fri Apr 05 16:00:54 EDT 2013
486703,2013-04-06 07:14:20,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Sat Apr 06 09:14:19 EDT 2013
486719,2013-04-06 01:32:48,www.tradethemarkets.com,147.0,www.tradethemarkets.com Automated Payment: from API on Sat Apr 06 15:32:47 EDT 2013
486735,2013-04-07 20:28:42,Credit Card,7.0,Auto-charge for Invoice #16313
486751,2013-04-07 22:34:04,Credit Card,7.0,Auto-charge for Invoice #16315
486767,2013-04-08 08:28:56,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Mon Apr 08 09:28:56 EDT 2013
486783,2013-04-08 04:06:46,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Mon Apr 08 17:06:45 EDT 2013
486799,2013-04-10 10:50:47,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Wed Apr 10 11:50:45 EDT 2013
486813,2013-04-11 09:28:54,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Thu Apr 11 10:28:52 EDT 2013
486705,2013-04-11 03:18:53,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Thu Apr 11 16:18:51 EDT 2013
486721,2013-04-11 04:46:46,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Thu Apr 11 17:46:45 EDT 2013
486743,2013-04-11 06:46:49,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Thu Apr 11 19:46:47 EDT 2013
486757,2013-04-14 10:12:46,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Sun Apr 14 11:12:45 EDT 2013
486781,2013-04-14 12:12:26,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Sun Apr 14 13:12:25 EDT 2013
486789,2013-04-14 06:09:38,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Sun Apr 14 19:09:37 EDT 2013
486803,2013-04-14 09:21:57,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Sun Apr 14 22:21:56 EDT 2013
486817,2013-04-15 12:41:54,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Mon Apr 15 01:41:53 EDT 2013
486835,2013-04-15 05:46:53,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Mon Apr 15 18:46:52 EDT 2013
486849,2013-04-16 07:33:49,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Tue Apr 16 20:33:47 EDT 2013
486707,2013-04-16 10:06:01,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Tue Apr 16 23:05:59 EDT 2013
486723,2013-04-16 10:39:40,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Tue Apr 16 23:39:38 EDT 2013
486739,2013-04-17 06:05:10,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Wed Apr 17 07:05:08 EDT 2013
486755,2013-04-17 11:41:23,Credit Card,7.0,Auto-charge for Invoice #16618
486769,2013-04-17 01:05:51,www.tradethemarkets.com,0.0,www.tradethemarkets.com Automated Payment: from API on Wed Apr 17 14:05:49 EDT 2013
486785,2013-04-17 01:55:24,www.tradethemarkets.com,219.0,www.tradethemarkets.com Automated Payment: from API on Wed Apr 17 14:55:22 EDT 2013
486801,2013-04-17 02:52:14,www.tradethemarkets.com,119.0,www.tradethemarkets.com Automated Payment: from API on Wed Apr 17 15:52:12 EDT 2013
486819,2013-04-17 05:30:03,www.tradethemarkets.com,497.0,www.tradethemarkets.com Automated Payment: from API on Wed Apr 17 18:30:01 EDT 2013
486833,2013-04-17 05:42:55,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Wed Apr 17 18:42:53 EDT 2013
486847,2013-04-18 01:15:07,Credit Card,7.0,Auto-charge for Invoice #16637
486727,2013-04-18 10:02:20,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Thu Apr 18 11:02:18 EDT 2013
486747,2013-04-18 04:12:13,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Thu Apr 18 17:12:11 EDT 2013
486765,2013-04-18 10:34:08,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Thu Apr 18 23:34:06 EDT 2013
486775,2013-04-19 06:40:33,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Fri Apr 19 07:40:31 EDT 2013
486787,2013-04-19 07:28:08,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Fri Apr 19 08:28:07 EDT 2013
486805,2013-04-19 07:34:18,www.tradethemarkets.com,704.95,www.tradethemarkets.com Automated Payment: from API on Fri Apr 19 08:34:16 EDT 2013
486825,2013-04-19 09:50:49,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Fri Apr 19 10:50:48 EDT 2013
486845,2013-04-20 11:44:32,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Sat Apr 20 12:44:31 EDT 2013
486867,2013-04-21 09:01:04,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Sun Apr 21 22:01:03 EDT 2013
486883,2013-04-21 09:07:56,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Sun Apr 21 22:07:55 EDT 2013
486733,2013-04-21 22:41:46,Credit Card,7.0,Auto-charge for Invoice #16675
486737,2013-04-22 02:18:23,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Mon Apr 22 03:18:22 EDT 2013
486753,2013-04-22 07:34:59,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Mon Apr 22 08:34:58 EDT 2013
486773,2013-04-22 01:10:09,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Mon Apr 22 14:10:09 EDT 2013
486793,2013-04-22 09:59:48,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Mon Apr 22 22:59:47 EDT 2013
486811,2013-04-23 07:07:46,www.tradethemarkets.com,99.0,www.tradethemarkets.com Automated Payment: from API on Tue Apr 23 08:07:44 EDT 2013
486823,2013-04-23 10:54:08,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Tue Apr 23 11:54:06 EDT 2013
486837,2013-04-23 11:33:52,www.tradethemarkets.com,769.95,www.tradethemarkets.com Automated Payment: from API on Tue Apr 23 12:33:50 EDT 2013
486853,2013-04-24 00:23:01,Credit Card,147.0,Auto-charge for Invoice #16699
486869,2013-04-24 06:52:42,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Wed Apr 24 07:52:39 EDT 2013
486725,2013-04-24 08:17:37,www.tradethemarkets.com,97.0,www.tradethemarkets.com Automated Payment: from API on Wed Apr 24 09:17:35 EDT 2013
486745,2013-04-24 13:23:02,Credit Card,7.0,Auto-charge for Invoice #16707
486759,2013-04-24 07:03:18,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Wed Apr 24 20:03:16 EDT 2013
486771,2013-04-24 09:14:49,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Wed Apr 24 22:14:47 EDT 2013
486797,2013-04-24 09:17:39,www.tradethemarkets.com,704.95,www.tradethemarkets.com Automated Payment: from API on Wed Apr 24 22:17:37 EDT 2013
486815,2013-04-25 07:47:25,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Thu Apr 25 08:47:23 EDT 2013
486829,2013-04-26 00:09:32,Credit Card,7.0,Auto-charge for Invoice #16727
486843,2013-04-26 02:52:03,Credit Card,7.0,Auto-charge for Invoice #16729
486859,2013-04-26 08:40:29,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Fri Apr 26 09:40:28 EDT 2013
486853,2013-04-26 11:54:15,Refund,-147.0,Refund request denied: ERROR - The referenced transaction does not meet the criteria for issuing a credit. (54)
486853,2013-04-26 11:54:16,Credit,147.0,Only meant to sign up for trial and was charged for the full subscription.MD
486881,2013-04-26 13:40:01,Credit Card,7.0,Auto-charge for Invoice #16735
486795,2013-04-28 11:37:48,www.tradethemarkets.com,147.0,www.tradethemarkets.com Automated Payment: from API on Sun Apr 28 12:37:47 EDT 2013
486807,2013-04-29 12:56:14,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Mon Apr 29 13:56:13 EDT 2013
486821,2013-04-29 10:30:12,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Mon Apr 29 23:30:12 EDT 2013
486839,2013-04-30 03:04:06,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Tue Apr 30 16:04:04 EDT 2013
486855,2013-04-30 09:50:36,www.tradethemarkets.com,7.0,www.tradethemarkets.com Automated Payment: from API on Tue Apr 30 22:50:34 EDT 2013
486587,2013-05-01 12:12:39,Refund,-704.95,Payment has been cancelled.  Please verify that client's money has been returned.
486587,2013-05-01 12:12:39,Credit,704.95,Was never shipped out so he wanted to cancel and get a refund.
486871,2013-05-01 03:46:54,www.tradethemarkets.com,397.0,www.tradethemarkets.com Automated Payment: from API on Wed May 01 16:46:52 EDT 2013
486889,2013-05-01 05:00:11,www.tradethemarkets.com,397.0,www.tradethemarkets.com Automated Payment: from API on Wed May 01 18:00:09 EDT 2013
486903,2013-05-02 08:03:12,www.tradethemarkets.com,997.0,www.tradethemarkets.com Automated Payment: from API on Thu May 02 09:03:10 EDT 2013
486915,2013-05-02 11:35:04,www.tradethemarkets.com,397.0,www.tradethemarkets.com Automated Payment: from API on Thu May 02 12:35:02 EDT 2013
486929,2013-05-02 03:15:36,www.tradethemarkets.com,397.0,www.tradethemarkets.com Automated Payment: from API on Thu May 02 16:15:35 EDT 2013
486809,2013-05-02 03:55:17,www.tradethemarkets.com,397.0,www.tradethemarkets.com Automated Payment: from API on Thu May 02 16:55:15 EDT 2013
486827,2013-05-02 04:01:43,www.tradethemarkets.com,397.0,www.tradethemarkets.com Automated Payment: from API on Thu May 02 17:01:42 EDT 2013
486841,2013-05-02 08:45:08,www.tradethemarkets.com,397.0,www.tradethemarkets.com Automated Payment: from API on Thu May 02 21:45:06 EDT 2013
486857,2013-05-02 08:46:06,www.tradethemarkets.com,9.97,www.tradethemarkets.com Automated Payment: from API on Thu May 02 21:46:04 EDT 2013
486873,2013-05-03 07:09:43,www.tradethemarkets.com,397.0,www.tradethemarkets.com Automated Payment: from API on Fri May 03 08:09:42 EDT 2013
486885,2013-05-03 08:13:29,www.tradethemarkets.com,397.0,www.tradethemarkets.com Automated Payment: from API on Fri May 03 09:13:28 EDT 2013
486897,2013-05-03 09:26:52,www.tradethemarkets.com,397.0,www.tradethemarkets.com Automated Payment: from API on Fri May 03 10:26:51 EDT 2013
